SMILES,LogS
P(=O)(OCC)(OCC)/N=C\1/SC(C)CS/1,-3.674
Clc1ccc(SCSP(=S)(OC)OC)cc1,-5.2940001
O=C(N(C)C)C(c1ccccc1)c1ccccc1,-2.964
ClC1(Cl)[C@@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C1C2CO[SH0](=O)OC1,-5.902
Cl/C=C(\OP(=O)(OC)OC)/c1c(Cl)cc(Cl)c(Cl)c1,-4.5219998
O=C(O)C1c2c(C(C(=O)O)c3c1cccc3)cccc2,-2.73
O=C(C)C1(C)C2(C)C(C3C=C(C)C=4C(C)(C3CC2)CCC(=O)C=4)CC1,-5.2719998
O=C1NC(=O)C2C1C1/C(=C(/c3ncccc3)\c3ccccc3)/C2C=C1C(O)(c1ncccc1)c1ccccc1,-3.931
N(C(C)C)(C)C,1.0599999
O=C(OCC)NCC(=O)OCC,-0.243
O=C(OCC(O)C)C=C,0.88599998
O=C(NCO)N,-0.34599999
O=[N+](OCCCCC)[O-],-2.5680001
[O-][n+]1cc(C)ccc1,0.96200001
Clc1nc(NCC)nc(N)n1,-2.4130001
O=C1NCCCCCCCCC1,-1.886
S(C)c1nc(NC(C)C)nc(NC)n1,-2.5660000000000003
O=C1N(C)C(=O)c2n(CCCC)cnc2N1C,-1.806
O=C1OC(c2ccccc2)=Nc2c1cccc2,-4.6079998
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2C(Cl)C2OC12,-6.289
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2COS(=O)(=O)OC1,-5.9450002
Fc1ccc(C(=O)CCCN2CCC(O)(c3ccc(C)cc3)CC2)cc1,-4.3470001
S=C1SC(=S)NN1,-0.755
Brc1c(F)cccc1,-2.6949999
Brc1cc(F)ccc1,-2.6659999
C(CCC)CCc1ccccc1,-5.255000099999998
C(CCCc1ccccc1)CCC,-5.5960002
S(=O)(=O)(NCC(=O)O)c1ccc(C)cc1,-1.443
O=C(O)/C(=N/NC(=O)c1ccncc1)/C,-3.3160000000000003
O=C(OCCCCCCC)c1ccc(O)cc1,-4.072
ClC(Cl)(SN(S(=O)(=O)N(C)C)c1ccccc1)F,-5.4089999
O=C(OCC(=O)C1(O)C2(C)C(C3C(C4(C)C(=CC(=O)C=C4)CC3)C(O)C2)CC1)C(C)(C)C,-4.5830002
S(C(=O)N(CCCC)CC)CCC,-3.308000100000001
O=C(NC)CCC(=O)N,-0.81300002
N(CCCCCCCC)(CCCCCCCC)CCCCCCCC,-6.849999900000001
O=C(NC(C)(C)C)N,-0.73100001
[Si](O[Si](O)(C)C)(O)(C)C,-0.18000001
C(#CC)CCCC,-2.7679999
C(CCCCC)CCCCC,-7.551000099999999
Cc1c(C)cnc(C)c1,-0.78200001
IC1=C(N)NC(=O)N=C1,-2.3970001
Oc1cc2c(cc1)CCCC2,-1.995
Clc1nc2c(nc1)ncnc2,-1.125
Nc1nc2c(nc1)ncnc2,-2.3440001
Clc1nc2ncncc2nc1,-0.875
Nc1nc(N)c2nccnc2n1,-2.687
O=C(Oc1cc(C)ccc1)NC,-1.803
Oc1ccc(C2CCCCC2)cc1,-3.4679999
S(C(=O)N(CC)C1CCCCC1)CC,-3.404
O=C(O)C1c2c(cccc2)Cc2c1cccc2,-2.3510001
O=C1N(CCCC)C(=O)c2n(C)cnc2N1C,-1.625
S(=O)(=O)(NC(=O)NN1CCCCCC1)c1ccc(C)cc1,-3.678
Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.9820004
O=CC12C3C(C4(O)C(C)(C(C5=CC(=O)OC5)CC4)CC3)CCC1CC(OC1C(O)C(OC)C(O)C(C)O1)CC2,-3.1370001
O=C(O)C(NC(=O)C)CC(C)C,-1.33
O=S1(=O)CC(C)=CC1,-3.2260001
CC1(C)OC(C)CO1,-0.02
Clc1c(C#N)c(Cl)ccc1,-4.0710001
Cc1nc2c(c(C)c1)cccc2,-1.941
O=C(OC)CNC(=O)c1ccccc1,-1.056
N(Cc1ccccc1)c1[nH]cnc-2ncnc1-2,-3.575
CC1(C)C(C)C(C)(C)c2c1cc1C(C)COCc1c2,-5.1690001
O(C)c1c(N=Nc2c(O)ccc3c2cccc3)cccc1,-8.925999599999997
P(=O)(OCC(CCCC)CC)(Oc1ccccc1)Oc1ccccc1,-5.2800002
O=C1N(N(C)C(C)=C1CC=1C(=O)N(N(C)C=1C)c1ccccc1)c1ccccc1,-2.9549999
O=C1CCC(C)CC1,-0.71700001
O=C(O)[C@@H]1[C@@H](O)C[C@]2(O)OC1C[C@@H](O[C@H]1[C@@H](O)[C@@H](N)[C@H](O)[C@@H](C)O1)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C2,-3.0910001
O=CCC1C(OC2C(O)C(N(C)C)C(OC3OC(C)C(O)C(O)(C)C3)C(C)O2)C(C)C(O)CC(=O)OC(CC)C(COC2C(OC)C(OC)C(O)C(C)O2)/C=C(\C)/C=C/C(=O)C(C)C1,-5.2249999
O=C1c2c(O)cc(CO)cc2C([C@H]2C(O)C(O)[C@H](O)C(CO)O2)c2c1c(O)ccc2,-1.7029999
O=[N+]([O-])c1ccc(N=Nc2ccc(O)cc2)cc1,-4.796
P(=O)(OC(C)C)(OC(C)C)C,-2.0799999
O=C(N)c1ncccc1,0.168
OCCCCCCCCCCCCCCCCC,-7.506
Cc1c(C)ccc(C)n1,-0.58899999
O(c1ccccc1)C1C(O)C(O)C(O)C(CO)O1,-0.93400002
Oc1cc2c(cc1)CCC2,-1.3279999
C(C)C1NCCCC1,-0.34599999
O=C1N=C2N3C(=N1)NC(=O)NC3=NC(=O)N2,-1.964
BrC(F)F,0.58200002
O=C(O)CCC(=O)N(CC)CC,-0.79299998
O=C(Oc1c2OC(C)(C)Cc2ccc1)NC,-2.8399999
O(CC(O)C)CCC,0.92699999
OC(/C=C/C)C,0.015
Clc1c(O)c(C)cc(Cl)c1,-2.0439999
P(=O)(O)(O)c1ccccc1,0.079999998
Brc1cc(S(=O)(=O)O)c(N)cc1,-2.6270001
BrC(Br)=CC(=O)O,-0.83499998
Br/C(/C(=O)O)=C/Br,-0.66900003
O=C(OCCCC)C(O)CC(=O)OCCCC,-2.516
O=C(O)CCC(=O)c1cc2c(cc1)cccc2,-3.8529999
O=C(O)CCC(=O)NN(C)C,-0.205
O(C)c1nc(NC(C)C)nc(NCC)n1,-2.0699999
O(C)c1nc(NC(C)C)nc(NC(C)C)n1,-2.4779999
O(C(C)(C)C)C,-0.23800001
S(P(=O)(OC)OC)C(C(=O)OCC)CC(=O)OCC,-1.622
[O-][N+](CCCCCCCCCCCC)(C)C,-0.082000002
[SH0](=O)(C(/C=N/OC(=O)NC)(C)C)C,-0.86699998
ClC(F)(F)CCl,-2.201
OC(CCCCCCCCC)C,-2.9419999
OCCCCCC(C)C,-2.3039999
Cc1c(C)cnc2c3ncc(C)c(C)c3ccc12,-5.1950002
CC1(C)C2C3(C)OC3CC1C2,-2.5940001
O=C1OC(C)(C)c2c1cccc2,-1.868
Oc1ccc(N=Nc2ccccc2)cc1,-3.3429999
Brc1c(O)c(Br)cc(C#N)c1,-3.328000100000001
ClC=1C(=O)N(c2ccccc2)N=CC=1Cl,-3.382
ClC=1C(=O)N(c2ccccc2)N=CC=1N,-2.744
O=C(O)C(C(C(=O)O)CC(=O)O)CC(=O)O,-0.29800001
Cc1c2c(c3c(c4c(cc3)cccc4)c1)cccc2,-6.571000099999999
Oc1c(C(C)(C)C)cc(Cc2c(C)c(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c(C)c(Cc3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)c2C)cc1C(C)(C)C,-5.8099999
O=[N+](OC(C)C)[O-],-1.459
ClC(Cl)(F)C,-2.4449999
Cc1c2c(-c3c(cccc3)C2)ccc1,-5.2179999000000015
O=C(OC)CCCCCCCC,-3.8759999
N12N(CNNC1)CNNC2,-0.013
Clc1c(Cl)cc2Oc3c(Oc2c1)cc(Cl)c(Cl)c3,-9.2069998
Clc1ccc(NC(=O)N(OC)C)cc1,-2.3629999
O=C(O)C(NC(=N)N)C,-0.199
Clc1c(CO)ccc(Cl)c1,-2.2479999
O/N=C(/C=N/O)\C,-0.34599999
Clc1c(Cl)ccc(CO)c1,-2.0439999
Clc1c2c(c(Cl)ccc2)ccc1,-5.7160001
Clc1c2c(c(Cl)cc1)cccc2,-5.3579998
Clc1c(Oc2ccc([N+](=O)[O-])cc2)ccc(Cl)c1,-5.4530001
Clc1c(Oc2ccc([N+](=O)[O-])cc2)c(Cl)cc(Cl)c1,-5.619999900000002
Fc1ccc(C(CCCN2CCC3(N(c4ccccc4)CNC3=O)CC2)c2ccc(F)cc2)cc1,-4.677
Clc1c(Cl)c(C(=O)OC)c(Cl)c(Cl)c1C(=O)OC,-5.822
FC(F)(F)c1cc([N+](=O)[O-])c(N(CCCC)CC)c([N+](=O)[O-])c1,-6.5250001
Clc1c(COCC(O)C)c(Cl)ccc1Cl,-3.5669998999999994
O=C(NCCO)C(=O)NCCO,-0.112
OCC1(n2c3ncnc(N)c3nc2)C(O)C(O)C(CO)O1,-1.5700001
O=C(O)COc1c(C)cccc1,-2.4419999
O=C(O)COc1ccc(C2CCCCC2)cc1,-3.4949999
S(=O)(=O)(C(C)(C)C)C(C)(C)C,-1.2180001
ClC(Cl)(Cl)C(Cl)=C(Cl)Cl,-4.165
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,-5.5159998
Brc1oc(C=O)cc1,-1.544
N=1c2c(cccc2)CNC=1,-0.72299999
Nc1[nH]c(N)c-2ncnc-2n1,-1.8
Clc1nc(N(CC)CC)nc(NC(C)C)n1,-3.7850001
Clc1nc(N(CC)CC)nc(NCC)n1,-4.059999899999998
O=Cc1oc(COC)cc1,-0.49900001
Clc1c(OC)c(C(=O)O)c(Cl)cc1,-1.425
Clc1c(N)c(Cl)c(C(=O)O)nc1Cl,-2.7490001
O=C(Oc1c(C(C)(C)C)cc(C)cc1C(C)(C)C)NC,-4.598
Oc1cc2Sc3c(Nc2cc1)cccc3,-2.575
Clc1c(OCC(=O)OC)ccc(Cl)c1,-2.96
Clc1c(Cl)cc(OCC(=O)OCC)c(Cl)c1,-4.849
Clc1c(OCC(=O)OCCCCCCCC)ccc(Cl)c1,-7.021999799999999
O=C(O)CCc1ccc(OC)cc1,-2.214
S(C(=O)N(CCC)CCC)CCC,-3.3540001000000004
ClC(Cl)(Cl)c1nc(Cl)ccc1,-3.506
O=C(NC)Nc1sc2c(n1)cccc2,-4.237
O=C(O)c1c(OC)c(C(=O)O)ccc1,-2.293
O=[N+]([O-])c1ccc(OC(=O)CC)cc1,-3.892
O=[N+]([O-])c1ccc(OC(=O)CCCC)cc1,-4.395
O=C(OCCCC)c1ccc(C(=O)OCCCC)cc1,-5.4670000000000005
Clc1cc(NC(=O)OC(C#C)C)ccc1,-2.6170001
Brc1ccc(NC(=O)N)cc1,-1.6339999
Oc1c2c(OC(C)(C)C3C2C=C(C)CC3)cc(CCCCC)c1,-2.05
Brc1c(CC)cccc1,-3.6700001
O=C(Nc1ccccc1)NC1C(C)CCCC1,-4.1110001
Clc1c(Cl)cccc1OC,-3.309
Clc1c(OC)c(Cl)ccc1,-3.102
Brc1ccc(N=C=S)cc1,-0.266
Clc1c(C(=O)N)c(Cl)ccc1,-1.8430001
S=C1N(c2ccccc2)C(=O)CN1,-3.2420001
NCCCCCCCCCC,-2.4560001
O=C(OCC)CCc1ccccc1,-2.9089999
S(C)c1c(C)cc(OC(=O)NC)cc1C,-3.921
C(CC1CCCC1)C,-4.7399998
O=C(N)C(O)C,0.94300002
O=[N+]([O-])c1c(NC)ccc([N+](=O)[O-])c1,-3.994
O=C(OCC)CCCCCCC(=O)OCC,-2.53
Clc1ccc(-c2ccc(Cl)cc2)cc1,-6.5560002000000015
Clc1c(Cl)ccc2c1cccc2,-6.1609998
Clc1c2c(Cl)cccc2ccc1,-5.796
Fc1ccc(C(CCCN2CCC(N3C(=O)Nc4c3cccc4)CC2)c2ccc(F)cc2)cc1,-4.664
O=C(O)C(C(=O)O)(CCCC)CC,-0.79799998
O=C(O)C(C(C(=O)O)C)(C)C,-0.22400001
Brc1c(Cl)cc(OP(=S)(OC)OC)c(Cl)c1,-6.086
Clc1c(S(=O)(=O)N)cc2C(=O)N(C3CCCCC3)Cc2c1,-4.3130002
Cc1c2c(C)cccc2c(C)cc1,-4.9089999
Brc1cc(N=C=S)ccc1,-4.085
FC12C3(C)C(C(F)CC1C1C(C)(C(O)(C(=O)CO)C(C)C1)CC2O)=CC(=O)C=C3,-5.6129999
Oc1c(C2CCCCC2)ccc(O)c1,-2.576
F[C@]12[C@@H](O)C[C@]3(C)[C@@](OC(=O)CCCC)(C(=O)CO)[C@@H](C)CC3C1CCC=1[C@]2(C)C=CC(=O)C=1,-4.71
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C(CO)C2CO,-3.0799999
Clc1cc(C(=O)O)cc(C(=O)O)c1,-2.8399999
O=C1N(C(=O)C2=C(N1)CCC2)C1CCCCC1,-4.592
FC(F)(F)c1cc(NC(=O)N(C)C)ccc1,-3.3239999
O=C(Nc1c(C)cccc1C)C1N(CCCC)CCCC1,-2.0799999
O=C1C(CC2C(=O)CC(C)(C)CC2=O)C(=O)CC(C)(C)C1,-1.591
Clc1cc2c(cc1)ccc(Cl)c2,-5.9219999
O=C(OCC)c1c(C)cc(C)[nH]1,-2.6210001
O=C(O)c1c(OC)ccc(C(=O)O)c1,-3.1170001
S(C(=O)N1CCCCCC1)CC,-2.286
O[C@H]1[C@H](C(C)C)CC[C@@H](C)C1,-2.5039999
O(C)c1c2c(ccc1)cccc2,-4.1989999000000005
OC1C(C)(C)C2CC1(C)CC2,-2.27
O=C1C(CCC)(CCC)C(=O)NC(=O)N1,-2.549
Clc1c(Cl)cc(Sc2ccc(Cl)cc2)c(Cl)c1,-7.033
ClC1=C(Cl)C(Cl)(C2(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)C(Cl)=C1Cl,-7.277999900000001
S=C(NN)NN,-1.286
Clc1c(Cl)c(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2c1Cl,-9.7030001
Nc1c2c(c(N)ccc2)ccc1,-2.619
O=[N+]([O-])c1c2c([N+](=O)[O-])cccc2c([N+](=O)[O-])cc1,-3.8180001
O=C1C(C)=CC[C@H](C(=C)C)C1,-2.063
S=P(S)(Oc1ccccc1)Oc1ccccc1,-0.071000002
FC(F)(F)c1[nH]c2ncncc2n1,-0.44999999
FC(F)(F)C1=Nc2[nH]cnc2C(=O)N1,-2.2539999
O=C(O)CCCCc1ccccc1,-2.4660001
Cl/C=C(\OP(=O)(OC)OC)/c1c(Cl)cc(Cl)cc1,-3.4070001000000003
S(P(=O)(OC)OC)CCSC(C(=O)NC)C,0.542
O=C(O)c1c(O)ccc2c1cccc2,-3.128
ClC(Cl)=C(Cl)CSC(=O)N(C(C)C)C(C)C,-4.882
O=C(O)C1C(C(=O)O)CCCC1,-1.9349999
O=C1NC2=NC=NC2=CN1,-1.714
O=C1N(C)C(=O)C=2N(C)C(=O)N(C)C=2N1C,-0.95300001
Clc1cc2OC(=O)N(CSP(=S)(OCC)OCC)c2cc1,-5.0809999
O=C(OCCCC)C1(O)c2c(-c3c1cccc3)cccc2,-3.888
Brc1cc(CO)c(O)cc1,-0.207
O=C(O)C(C(C)C)CC(=O)O,-0.40700001
O=C(NN)c1sccc1,-0.755
Fc1c(F)cc(F)cc1F,-2.306
Cc1cc2c(cc3c(c4c(cc3)cccc4)c2)cc1,-6.644000099999999
Cc1cc2c(cc3c4c(ccc3c2)cccc4)cc1,-6.816
Cc1c2c3c4c(cc2)cccc4ccc3c2c1cccc2,-8.522999800000001
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-6.807000200000001
C(#C)CCCC#C,-1.747
C(#C)CCCCCC#C,-2.983
O=C(O)c1c[n+]([O-])ccc1,-1.298
P(=O)(OCCCC)(OCCCC)CC,-1.569
Oc1c(C)c(C)ccc1C,-1.9349999
Cc1c2c3c(ccc2cc2c1cccc2)cccc3,-6.565000099999999
ClC(Cl)(SN1C(=O)C2C(C1=O)CC=CC2)C(Cl)Cl,-5.3969998
O=C(Oc1cc(C)c(C)cc1)NC,-2.49
OCCCCCCC(C)C,-2.4949999
Clc1c(O)c(Cl)cc(C)c1,-1.42
Cc1ncnc2nccnc12,-0.46599999
O=C1N=Cc2nccnc2N1,-1.948
O=C1N=C2NC=NC=C2N=C1,-2.125
Clc1c(-c2c(Cl)cc(Cl)cc2)ccc(Cl)c1,-6.731999900000001
O=C1Sc2nc3c(nc2S1)ccc(C)c3,-5.369999900000002
O=C(N)c1c(OC)cccc1,-1.7819999
Clc1c(OP(=S)(OC)OC)ccc([N+](=O)[O-])c1,-4.3060002
Clc1cc2C(O)(C(=O)O)c3c(-c2cc1)cccc3,-4.0780001000000015
O=C1c2c(NC)ccc(NC)c2C(=O)c2c1cccc2,-6.856999900000001
O=C1c2c(N)ccc(N)c2C(=O)c2c(N)ccc(N)c12,-6.951000200000001
O=[N+]([O-])c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,-8.699000400000001
S(=O)(=O)(CCSP(=S)(OCC)OCC)CC,-2.54
[SH0](=O)(CCSP(=S)(OCC)OCC)CC,-1.8609999
Fc1c2c(c3c(c(C)c4c(c3)cccc4)c1)cccc2,-7.308000099999999
O=C(O)c1c(C(=O)c2c(O)cc(O)cc2)cccc1,-2.6960001
Clc1cc(C(=O)O)c([N+](=O)[O-])cc1,-1.319
[O-][n+]1c(C)c(C)no1,-0.53500003
P(=O)(OCCCC)(OCCCC)Oc1ccccc1,-3.4749999
Clc1cc2C(O)(C(=O)OC)c3c(-c2cc1)cccc3,-4.184
Clc1c(Cl)c(Cl)c(O)c(OC)c1Cl,-4.795000099999998
S=P(SCC(=O)N(C=O)C)(OC)OC,-1.995
Cc1c2c(c3c(cc2)cccc3)cc2c1cccc2,-7.3429999000000015
ClC(Cl)C(=O)Nc1ccccc1,-3.3559999
O=C1NC(=O)C=2NC(=O)C=NC=2N1,-3.125
O=C1NC(=O)C=2N=CC(=O)NC=2N1,-3.335
O=[N+]([O-])c1c(C)cc(O)cc1,-2.1099999
S(P(=O)(OC)OC)CCSC,-2.858
[SH0](=O)(CSP(=S)(OCC)OCC)CC,-1.538
S(=O)(=O)(CSP(=S)(OCC)OCC)CC,-2.5309999
ClC(Cl)(Cl)c1nc(OCC)sn1,-3.325
O=C(O)c1c(C)nc(C)c(C(=O)O)c1,-2.809
O=C(Oc1ccc(NC(=O)C)cc1)C,-1.908
O=C1N(C)C(=O)c2nc(C)c(C)nc2N1C,-1.3430001
O=C(Oc1cc(C(C)C)cc(C)c1)NC,-3.3529998999999995
Ic1c(O)c(C=O)cc(I)c1,-4.0960002
Nc1c(C)c(CC)nc(CC)n1,-2.355
O=[N+]([O-])c1ccc(OC(=O)CCC)cc1,-3.9400001
S=P(OC)(OC)Oc1ccc(C#N)cc1,-3.723
O=C(O)CCC(N=NC(C#N)(CCC(=O)O)C)(C#N)C,-2.0079999
S=P(SCN1C(=O)c2c(N=N1)cccc2)(OCC)OCC,-4.5170002
O=C(Oc1cc(C)cc(C)c1)NC,-2.5810001
O=C(Oc1cc(C(C)(C)C)cc(C(C)(C)C)c1)NC,-4.244
O=C1N(CCCCCCCCCCCC)CCC1,-4.670000099999998
Clc1c(Oc2ccccc2)cccc1,-4.7800002
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,-4.7729998
OCc1c(CO)c(CO)c(CO)c(CO)c1CO,-2.599
P(=O)(OCCCC)(OCC)OCC,-1.147
[n+]12c(-c3[n+](cccc3)CC1)cccc2,-3.4200001
P(=O)(O)(O)C(P(=O)(O)O)(O)C,0.52499998
O=[N+]([O-])c1c(OC(=O)C)c(C(CC)C)cc([N+](=O)[O-])c1,-2.108
O=C1C(=O)NC=2NC(=O)NC(=O)C=2N1,-4.0570002
O=C(Nc1ccc(N=Nc2c(O)ccc(C)c2)cc1)C,-5.3579998
BrCCCCCCCCCCC(=O)O,-3.6989999
Clc1cc(OC)ccc1,-2.783
O(C)c1c(N)c2C(=O)c3c(C(=O)c2c(N)c1)cccc3,-5.7459998
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CC)cc2)cc1,-6.2930002
Clc1c(Cl)cc(Cl)c(OP(=S)(OCC)OCC)n1,-5.4959998
S(C(=O)N(CC)CC)CC,-1.692
P(=O)(OCCCC)(CCCC)CCCC,-1.717
Brc1c(O)ccc(C=O)c1,-2.1789999
Clc1cc(-c2ccc(Cl)cc2)ccc1,-6.4000001
Clc1c(Cl)ccc(-c2ccccc2)c1,-6.3899999
O=C(OCC)C(OC(=O)C)C,-0.6990000000000001
S(C#N)c1ccc(N)cc1,-2.6010001
FC(F)(F)c1nc(N)nc2[nH]cnc12,-3.135
O=C(O)C(CCC(=O)O)(c1ccccc1)c1ccccc1,0.546
Clc1nc(NC(C)C)nc(NC)n1,-2.8900001
O=[N+]([O-])c1c(O)ccc(C=O)c1,-2.951
BrC(CCl)C,-1.847
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CC)CC)cc2)cc1,-10.399
O=[N+](OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])C)[O-],-2.694
O(C)c1nc(NC(C)C)nc(NC)n1,-1.751
O=C1N(CN2C(C)(C)C(=O)NC2=O)C(C)(C)C(=O)N1,-1.73
BrC=1C(=O)N(c2ccccc2)N=CC=1N,-3.1240001
O=C(O)C(NC)CC(C)C,-0.51499999
Brc1ccc(NC(=O)N(OC)C)cc1,-2.895
O=C1OC(C)C1,-0.75
C(=C)CCCC=C,-3.3399999
O=C(O)CNCCC#N,0.324
Fc1ccc(C(=O)CCCN2CCC(O)(c3ccccc3)CC2)cc1,-4.118
OCCCC(C)(C)C,-1.54
O=C(NC(C(=O)O)CC(=O)N)N,-0.51099998
O=CC(O)C(O)C(O)C(O)C(O)CO,-0.32300001
O=C1C(CC=C)(CCCC)C(=O)NC(=O)N1,-2.1719999
O=C(O)CCC(=O)c1ccc(OC)cc1,-1.063
BrC1=CC=C(O)C(=O)C=C1,-3.563
S(=O)(=O)(C)c1ccc(C)cc1,-1.988
S(=O)(=O)(Nc1ccccc1)C=C,-1.5
BrC1C(Br)CCC(Br)C(Br)CCC(Br)C(Br)CC1,-7.873000099999999
Clc1c(Cl)cccc1[N+](=O)[O-],-3.4879999
Oc1c(C(C)C)cccc1C,-1.274
O=C(O)c1oc(C(=O)O)cc1,-2.1930001
S=P(OP(=S)(OCCC)OCCC)(OCCC)OCCC,-4.1009998
O=C(O)/C(=C(/CC)\C)/CC(=O)O,-2.3010001
BrCC(CBr)(CO)CO,-0.838
Clc1ccc(OC(C(=O)O)C)cc1,-2.135
O=[N+]([O-])c1oc(/C=C/C=N/N2C(=O)OCC2)cc1,-4.4180002
O=C1c2c(C(=O)C=3SC(C#N)=C(C#N)SC1=3)cccc2,-6.3260002
Clc1c(Oc2c(O)cc(Cl)cc2)ccc(Cl)c1,-4.4619999
S=C=NCCC=C,-2.391
Clc1nc(N)nc(N)n1,-2.385
Fc1ccc(C(CCCN2CCN(CC(=O)Nc3c(C)cccc3C)CC2)c2ccc(F)cc2)cc1,-3.6919999
Brc1cc(C(=O)O)oc1,-1.1840000000000002
C(#C)CCCCCCC,-4.2410002
O=CC(O)C(O)C(O)C(O)CO,0.597
O(C)c1c(OC)c2c(cc1OC)CCC(N)C=1C2=CC=C(O)C(=O)C=1,-1.39
ClS(=O)(=O)C(Cl)C,-1.367
C(CCC(C)C)(C)(C)C,-5.0469999
ClC(Cl)C(=O)NC(C(O)c1ccc([N+](=O)[O-])cc1)COC(=O)CCC(=O)O,-2.082
O=[N+]([O-])c1c(O)ccc(C(CC)C)c1,-3.8399999
S(C)c1c(C)cc(OC(=O)NC)cc1,-3.9449999
OCC1C(O)C(O)C2(O1)OCC1(C(O)C(O)C(CO)O1)OC2,-0.006
S(=O)(=O)(Nc1sc(CC(C)C)nn1)c1ccc(N)cc1,-3.823
O=C(O)C(C(=O)O)CCCCCCCCC,-3.302
Clc1c(Cl)ccc2[nH]c(C(F)(F)F)nc12,-3.5680001000000003
O=C(O)C(O)(CC)CC,-0.70599997
O=C(O)C(N)C(O)C(O)C(O)CO,-0.85900003
N(CCc1ccccc1)Cc1ccccc1,-2.7230000000000003
O=C(Nc1ccc(CC)cc1)C,-2.145
S=P(OP(=S)(OCC)OCC)(OCC)OCC,-4.0310001
Clc1ccc(C(C(=O)C2C(=O)c3c(C2=O)cccc3)c2ccccc2)cc1,-3.5739999
Cc1c2c(c3c(c1)cccc3)ccc1c2cccc1,-6.5920000000000005
C(C)c1c2c(c3c(cc2)cccc3)cc2c1cccc2,-6.796
S(=O)(=O)(N)c1cc(S(=O)(=O)N)ccc1,-2.1689999
[O-][n+]1cc(C)cc(C)c1,0.91000003
NCc1ncccc1,0.96600002
S(P(=O)(OCC)OCC)CC(=O)NC(C#N)(C)C,-0.62400001
Clc1nc(-c2ccccc2)nc(Cl)c1,-4.954
C(CCC1CCCC1)CC,-6.086
Clc1ccc(NC(=O)N(C(C#C)C)C)cc1,-3.897000100000001
OCCN(CCO)c1cc(C)c(N=Nc2ccccc2)cc1,-4.1259999
S=P1(OC)Oc2c(cccc2)CO1,-3.5710001000000005
Clc1c2N(CC(=O)O)C(=O)Sc2ccc1,-2.609
O=C(NN)CC(=O)NN,-0.121
O=C(OC)CCOC,0.80299997
O=C1c2c(O)ccc(NC)c2C(=O)c2c(O)ccc(NC)c12,-7.166999799999998
c1(-c2occc2)[nH]c2c(n1)cccc2,-3.414
O=C(OC(C=O)C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)COC(=O)C)C,-2.415
Ic1cc2Sc3c(Nc2cc1)cccc3,-6.928
ClCCS(=O)(=O)CCS(=O)(=O)CCCl,-1.4480000000000002
O=C1C(=O)Nc2c(ncnc2)N1,-2.6930001
Clc1c(O)ccc(C(=O)OC)c1,-2.8729999
O=C(O)C(C(=O)O)CCCCCC,-1.6569999
Clc1c(OCC(=O)O)c(Cl)ccc1Cl,-2.6199999
O=[N+](OCC(=O)OC)[O-],-0.74299997
ClCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-0.259
O=C(OC)CCOCCCC,-1.291
S(CC)c1nc(NC(C)C)nc(NC(C)C)n1,-4.2030001
O=C/C=C/C,0.412
S(=O)(=O)(NC1C(O)C(O)C(CO)OC1O)c1ccc(NC(=O)C)cc1,-1.099
O=[N+]([O-])c1c2c(nccc2)c2ncccc2c1,-3.9159999
O=C1C(CC)=CNC(=O)N1,-1.942
O=C(O)C(NC)CC(=O)O,-0.75400001
Nc1ncnc2n(Cc3ccccc3)cnc12,-2.7090001
O=C(O)c1c(C(=O)Cc2c(C(=O)O)cccc2)cccc1,-2.7909999
O=[N+]([O-])c1c(C(=O)O)cc(C(=O)O)cc1,-1.339
O=[N+]([O-])c1oc(/C=N/N2C(=O)OCCC2)cc1,-3.4760001000000003
O[C@@H]1C(CC)C2C3[C@H](O)C45c6c(N(C)C4C(N1C3C5)C2)cccc6,-2.8239999
O=C(O)C(C(=O)O)CCCCCCCCCC,-3.99
OCc1c(O)ccc(C)c1,-0.31400001
O=C(OCC)c1c(C)c(CC)c(C=O)[nH]1,-2.7190001
