SMILES,LogS
O=C(NCC(=O)N)COC(=O)c1c(OC(=O)C)cccc1,-2.5239999
S(=O)(=O)(c1c(C)cc(C)cc1C)c1nn(C(=O)N(CC)CC)cn1,-5.1469998
S(=O)(=O)(N)c1occ(S(=O)(=O)c2ccc(C)cc2)c1,-3.78
Clc1c(N2C(C(=O)OCC)(C)CC(C(=O)OCC)=N2)ccc(Cl)c1,-4.2709999000000005
S(=O)(=O)(N)c1cc(N)c(S(=O)(=O)CCO)cc1,-1.327
S(=O)(=O)(N)c1ccc(CCCCCOC(=O)C)cc1,-2.3759999
O=C(OCC)/C(/NC=O)=C/c1cc(OC)c(OC)cc1,-2.4089999
O=C(CCC)c1c(C)c(c(C)cc1C)C1CC(=O)C(/C(=N\OCC)/CC)=C(O)C1,-4.763
Clc1c(NS(=O)(=O)c2nn3C(OCC)=NC(F)=Cc3n2)c(C(=O)OC)ccc1,-4.4289999
Clc1ccc(S(=O)(=O)C2(C(=O)OC(C)C)CCCC2)cc1,-4.6500001
F[C@]12[C@@H](O)C[C@]3(C)[C@@](O)(C(=O)CO)[C@H](C)CC3C1CCC=1[C@]2(C)C=CC(=O)C=1,-3.6440001
O=C(OC1C[C@@H]2N(C)[C@@H](C1)CC2)C(CO)c1ccccc1,-2.119
BrC([N+](=O)[O-])(CO)CO,0.097000003
S=P(OCC)(OCC)Oc1ccc([N+](=O)[O-])cc1,-4.4229999000000015
N(CCCN1c2c(Sc3c1cccc3)cccc2)(C)C,-4.302
O=C(N[C@@H]1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(OC)C(=O)C=2)C,-0.94800001
ClCCl,-0.815
FC(F)(F)CO,1.0
O=C1C(CCCC)(CC)C(=O)NC(=O)N1,-1.638
O(C)c1c2c(c(OC)c3OC(C)=CC(=O)c13)occ2,-2.398
O=C(c1c2c(ncc1)ccc(OC)c2)C1N2CC(C=C)C(C1)CC2,-5.0310001
c1(-c2ccccc2)ccc(-c2ccccc2)cc1,-7.106999900000001
Clc1c(Cl)cc(O)c(Cl)c1,-2.2160001
O=C(OCC)C(O)C,0.92799997
O=C(O)C(CC(=O)O)CC(=O)O,0.27500001
O=C(OCC)OCC,-0.79799998
Oc1ccc(C)cc1,-0.70200002
BrCC#C,-0.90200001
C(CC)CC,-3.2780001000000003
s1cccc1,-1.446
BrCCCCCCCC,-5.0630002
c1(-c2nc3c(cc2)cccc3)nc2c(cc1)cccc2,-5.4000001
C(=C)CCCCCCC,-5.052
s1c2c(c3c1cccc3)cccc2,-5.098
Oc1c(CCCCCC)ccc(O)c1,-2.589
O=C(NCO)NCO,-3.4779998999999995
Cl/C(/C(=O)N(CC)CC)=C(/OP(=O)(OC)OC)\C,0.523
O=C(OC12C(O)C(OC)C3(O)C(OC(=O)c4ccccc4)C1C(C14C(OC)CC(O)C5(COC)C1C(OC)C2C4N(CC)C5)C3)C,-3.319
ClCc1ccc(F)cc1,-2.5439999
O=[N+]([O-])c1n(CCO)c(C)nc1,-1.256
ClCCS(=O)(=O)CCCl,-1.503
O(C)c1c(OC)cc2c([C@@H](CC3[C@@H](CC)CN4C(c5c(cc(OC)c(OC)c5)CC4)C3)NCC2)c1,-2.6889999
OC(C(O)c1ccccc1)c1ccccc1,-1.933
BrC(C)(C)C,-2.359
O=C(OCC(O)COc1c(OC)cccc1)N,-1.525
O=C1N(CC(=C)C)C(N)=CC(=O)N1C,-0.98900002
O=[N+]([O-])c1ccc(C=O)cc1,-1.8099999
BrC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-1.771
O=C1CC(C)CCC1,-1.874
O=[N+]([O-])c1c2c([N+](=O)[O-])cccc2ccc1,-3.8069999
OCc1c(CO)cccc1,0.057999998
O=C(O)C(O)CC(=O)O,0.87300003
C(C)c1ccc(C)cc1,-3.1029999
ICCI,-3.22
BrCCCO,0.009
Clc1c(Cl)c(Cl)c(C(=O)O)c(C(=O)O)c1Cl,-1.926
Brc1c(Cl)cccc1,-3.6300001
O=C(O)C(C(=O)O)CCCCCCC,-2.0409999
O=C(CCC1C(=O)N(N(c2ccccc2)C1=O)c1ccccc1)C,-3.2679999
P(=O)(O)(O)CNCC(=O)O,-1.207
CC1=Nc2c(N=C(C)C1)cccc2,-1.367
CN1c2c(Sc3c1cccc3)cccc2,-5.5929999000000015
O=C(Nc1ccc(OC)cc1)N,-1.591
[PH](=O)(OCCCC)OCCCC,-1.425
Clc1c(Cl)cc2c(c1)cccc2,-6.3569999
O=C(O)C(C(C(=O)O)CC)(C)C,-0.67299998
O=C1C(CC=C)(CC)C(=O)NC(=O)N1,-1.6880000000000002
Fc1c2c(C)c3c(cc2c2c(c1)cccc2)cccc3,-7.308000099999999
Nc1c2c(c3c(c4c(cc3)cccc4)c1)cccc2,-6.1960001
O=C(O)c1c(O)ccc(N=Nc2ccccc2)c1,-3.056
S=P(OC)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237
O=[SH0]1OCCO1,0.221
S=C1N(/N=C/C=C/c2oc([N+](=O)[O-])cc2)CC(=O)N1,-3.9560001
P(=O)(O)(O)CCCC(=O)O,0.50099999
O=C(OCCC)CCOC,-0.66000003
O=C(NCCCCCCCCC)C(O)C(O)C(O)C(O)CO,-3.507
O=C(O)C(NC(=O)c1occc1)c1ccccc1,-2.2430000000000003
O=C1N=C(C)C=C(N)N1,-1.47
O=C(OCCCCCCCC)C(OC(=O)C)C,-0.90899998
S(=O)(=O)(O)c1ccc(NC(=N)NC(=N)N)cc1,-2.0120001
O=C(O)[C@H](N)CCC(=O)O,-1.219
OCCc1ccc(C(C)C)cc1,-2.2609999
Clc1c(Cl)c(O)c(Cl)c(C)c1Cl,-4.6020002
O=C1NC=Nc2nc(C)c(C)nc12,-2.267
O=C(O)CC1=C(N)NC(=O)N=C1,-1.7009999999999998
Clc1c(NC(=O)C(=O)O)ccc(Cl)c1,-2.276
O=C(O)c1c2c(c(OCC)cc1)cccc2,-4.112
O=C(O)CC=1C(=O)NC(=O)NC=1,-1.6289999
ClCC(=O)N(COCCCC)c1c(CC)cccc1CC,-4.1929998
ClCSP(=S)(OCC)OCC,-3.592
Clc1c(Cl)c(Cl)c2c(c1Cl)C(=O)OC2,-5.0359998
O=C1N(c2ccccc2)NC(N)=N1,-2.4679999
Clc1c(Cl)c(Cl)c2c(Cl)cc(Cl)c(Cl)c2c1Cl,-8.7749996
O=C(OCCCCCCCCCCCCCCCCCC)c1cnccc1,-3.4289998999999995
O=C(N(C)C)Nc1ccc(C(C)C)cc1,-3.5020001000000005
OC(C(O)CC(C)C)(CC)CC,-1.598
Clc1c(-c2c(Cl)c(Cl)ccc2Cl)c(Cl)ccc1Cl,-7.902999900000001
O=C(OC(C#N)c1cc(Oc2ccccc2)ccc1)C1C(C)(C)C1C=C(C)C,-7.5749998
O=C(O[C@@H]1[C@H](c2ccc(OC)cc2)Sc2c(N(CCN(C)C)C1=O)cccc2)C,-2.95
O=C(NC(C(=O)O)CCCC)N,-2.1619999
O=C(Oc1cc(NC(=O)OC(C)C)ccc1)N(CC)c1ccccc1,-5.0570002
Clc1c(S(=O)(=O)NC(=O)Nc2nc(OC)nc(C)n2)cccc1,-1.062
C(C)(C)(C)c1ccc(CC(CN2CCCCC2)C)cc1,-2.7130001
Clc1nc(NC(C)C)nc(NCC(=O)OCC)n1,-2.562
Clc1c(-c2nnc(-c3c(Cl)cccc3)nn2)cccc1,-5.4819999
O(C(CO)CO)Cn1c2N=C(N)NC(=O)c2nc1,-1.773
FC(F)(F)c1ccc(COc2ccc(C3CC(C=4C(=O)Oc5c(C=4O)cccc5)c4c(cccc4)C3)cc2)cc1,-5.678
S(=O)(=O)(NCC(=O)NCC(=O)O)c1cc2c(cc1)cccc2,-2.6949999
S=C1S/C(=C\c2cc(O)c(O)cc2)/C(=O)N1,-3.3429999
O(/N=C(/CCC)\C=1C(=O)CC(C2CSCCC2)CC=1O)CC,-3.9100001
O=C(O)c1c(C2=NC(C(C)C)(C)C(=O)N2)ncc(C)c1,-2.092
O=C(OCC)CN(C(=O)COC(=O)c1ccccc1)C,-1.668
S(=O)(=O)(N)c1ccc(S(=O)(=O)CCCO)cc1,-1.589
S=C(N/N=C/c1cc(OC)c(OC2C(O)C(O)C(O)C(CO)O2)cc1)N,-2.865
O=C1C(CC)C(C)O1,-0.667
S(=O)(=O)(NCCCCCCC(=O)O)c1ccccc1,-2.0469999
S(=O)(=O)(c1ccc([N+](=O)[O-])cc1)C1(C(=O)OC(C)C)CCC1,-3.76
O[C@@H]1[C@]2(C)C(C3C(c4c(cc(O)cc4)CC3)CC2)CC1,-4.8790002
N1(c2nc(N3CC3)nc(N3CC3)n2)CC1,0.292
S=C1NC(=O)C=C(CCC)N1,-2.152
O=C1C(CC)(C(=O)NC(=O)N1)C1=CCCCC1,-2.1689999
O=C(CO)[C@]1(O)[C@]2(C)C(C3C(C(=O)C2)[C@]2(C)C(=CC(=O)CC2)CC3)CC1,-3.1099999
O=C(NN)c1ccncc1,0.009
O=[N+](OC(CO[N+](=O)[O-])CO[N+](=O)[O-])[O-],-2.2160001
O=C1C(c2ccccc2)(c2ccccc2)NC(=O)N1,-3.897000100000001
O=C(OCC(COC(=O)N)(CCC)C)N,-1.6670001
S(=O)(=O)(Nc1nc(C)cc(C)n1)c1ccc(N)cc1,-2.2679999
O=C1N(C)C(=O)c2[nH]cnc2N1C,-1.3890001
Clc1c(S(=O)(=O)N)cc2S(=O)(=O)NC=Nc2c1,-3.0460000000000003
O=C(Nc1ccc(OCC)cc1)C,-2.369
ClC(Cl)Cl,-1.177
O=C1C=C2C(C3C(C4[C@@](C)([C@](O)(C#C)CC4)CC3)CC2)CC1,-4.6269999
O([C@H]1[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO)[C@@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,0.35800001
O([C@@H]1[C@@H](C)O[C@@H](O[C@@H]2CC3[C@@](C)(C4C([C@]5(O)[C@@](C)([C@@H](C6=CC(=O)OC6)CC5)CC4)CC3)CC2)C[C@@H]1O)[C@@H]1O[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@@H](O)C2)[C@@H](O)C1,-5.2930002
S(=O)(=O)(N)c1c(C(F)(F)F)cc2NC(Cc3ccccc3)NS(=O)(=O)c2c1,-3.5910001000000005
O=CN,1.346
ClC(Cl)C,-1.293
FC(F)F,-1.233
ClC(Cl)(Cl)[N+](=O)[O-],-2.006
O=C1C(O)(C2(O)C(=O)NC(=O)NC2=O)C(=O)NC(=O)N1,-1.994
O=C1C(C)(c2ccccc2)C(=O)NC(=O)N1,-2.4579999
OCC(N)(CO)CO,0.65700001
P(=O)(OCC(CCCC)CC)(OCC(CCCC)CC)OCC(CCCC)CC,-5.8600001
N(=NC(C#N)(C)C)C(C#N)(C)C,-2.6710000000000003
C(CC)(C)C,-3.177
ClC(Cl)CC,-1.622
ClCC(=O)O,0.958
O=[N+]([O-])CC,-0.19400001
S=C(N)C(=S)N,-2.513
S(=O)(=O)(O)c1c(N)c2c(cc1)cccc2,-2.161
S(=O)(=O)(O)c1c2c(N)cccc2ccc1,-3.0480001
O=C1c2c(C(=O)c3c1ccc(O)c3)ccc(O)c2,-5.8889999
n1c2c(c3c(cc2)cccc3)ccc1,-3.3570001000000005
O=C1NC(=O)c2c1cccc2,-2.6110001
[nH]1c2c(c3c1cccc3)cccc2,-4.9679999000000015
O=C1NC(=O)c2c(N1)cccc2,-3.099
S(=O)(=O)(O)c1c(N)ccc(C)c1,-0.76700002
O=[N+]([O-])c1c(N)cccc1,-1.973
O=C(N)c1c(C(=O)N)cccc1,-2.437
Clc1c([N+](=O)[O-])cc(Cl)cc1,-4.137000100000002
Clc1c(Cl)cc([N+](=O)[O-])c(Cl)c1,-3.8870001
Brc1c2c(ccc1)cccc2,-4.3470001
N(c1c2c(ccc1)cccc2)c1ccccc1,-3.563
n1c2c(ccc1)cccc2,-1.325
Nc1ccc(-c2ccc(N)cc2)cc1,-2.7579999
O=C(C)c1cc2c(cc1)cccc2,-2.7960000000000003
N(CC(C)c1ccccc1)C,-1.095
O=C(OCC(C)C)c1ccc(N)cc1,-2.944
Clc1cc(C)c(OCC(=O)O)cc1,-2.503
OC(C(CO)CC)CCC,-0.542
Clc1c(Cl)ccc(O)c1,-1.2460001
P(F)(=O)(OC(C(C)(C)C)C)C,-0.93800002
O=[N+]([O-])c1c(N)ccc(OC)c1,-3.1470001
OCc1occc1,1.008
C(C)(C)c1ccccc1,-3.2920001000000005
Clc1c(N)c(Cl)cc([N+](=O)[O-])c1,-4.4710002
O=[N+]([O-])c1cc(N)c(O)cc1,-2.2219999
C(C)(C)C1CCC(C)CC1,-5.6999998
OCCN(CC)CC,0.93099999
Clc1cc(NC(=O)OC(C)C)ccc1,-3.3800001
OCCN(CCCC)CCCC,-1.6369999999999998
S=C=Nc1ccccc1,-3.177
O(C)c1ccc(CO)cc1,-1.839
O=C(OCCC)CCC,-1.905
O=C(CCCC)CC,-1.4240000000000002
Clc1ccc(C)cc1,-3.0769999
O(C(CO)C)CC(O)C,0.87199998
BrCCBr,-1.682
C(C=C)=C,-1.867
ICCC,-2.201
[Si](O[Si](C)(C)C)(C)(C)C,-5.242000099999999
O=C(O)CCN,0.787
O=C(OC(C)C)C,-0.51899999
Oc1cc(C)ccc1,-0.67799997
Cc1nccc(C)c1,0.514
Oc1cc(O)cc(O)c1,-1.075
Clc1ccccc1,-2.3540001
SCCCC,-2.1789999
O=COCC,0.075999998
O=C(OCCOC)C,0.92799997
NCCCCC,1.0599999
S(CCC(=O)O)CCC(=O)O,-0.68000001
OCCNCCN,0.98199999
O=C(OCCOC(=O)C)C,0.086000003
O=CCCCCCC,-1.961
O=C(O)CCCCCCCC,-2.7460001
OCCCCCCCCCCCC,-4.6680002
OCCCCCCCCCCCCCCCCCC,-8.390999800000001
O=C1C(CCCCC)(CC)C(=O)NC(=O)N1,-2.1760001
O=C(OCCCCCCCC)c1c(C(=O)OCCCCCCCC)cccc1,-7.249000099999999
ClC=1C(=O)C(Cl)=C(Cl)C(=O)C=1Cl,-2.9930000000000003
O=C(O)c1c(N)cccc1,-1.5930001
O=[N+]([O-])c1c(O)ccc(C)c1,-2.3840001
c12c(cc3c(c1)cccc3)cccc2,-6.612999900000001
S(Sc1sc2c(n1)cccc2)c1sc2c(n1)cccc2,-4.5219998
O=Cc1cc(OCC)c(O)cc1,-1.77
Clc1ccc(OCC(=O)O)cc1,-2.29
O=Cc1ccc(O)cc1,-1.16
Oc1ccc(N)cc1,-0.83399999
O1CCOCC1,1.0549999
O=C(O)CCCCC(=O)O,-0.6759999999999999
BrC(F)(F)C(Br)(F)F,-4.9380002
P(=O)(OCCCC)(OCCCC)OCCCC,-2.9779999
O=C(O)C(=O)C,1.0549999
O=C(OCCCCC)c1c(C(=O)OCCCCC)cccc1,-3.4860001000000005
o1c2c(c3c1cccc3)cccc2,-4.7340002
O=C(Oc1ccccc1)c1c(O)cc(N)cc1,-4.5149999
N(CCNCc1ccccc1)Cc1ccccc1,-1.786
O=C(C=C(C)C)C,-0.53100002
C1=CCCC1,-2.105
FCC(=O)O,1.108
O=C(O)[C@H]1NCCC1,0.148
c12c3c4c5c(c1cccc2ccc3ccc4)cccc5,-7.603000200000001
c12c3cccc1-c1c(-c2ccc3)cccc1,-5.8909998
S1c2c3c(ccc2Nc2c1cccc2)cccc3,-6.573
[nH]1nccc1,-0.54500002
C1CCCCCCC1,-4.152
O=C(N)N1c2c(cccc2)C=Cc2c1cccc2,-3.3239999
BrC=1C(=O)N(C(CC)C)C(=O)NC=1C,-2.506
O=[N+]([O-])c1c(O)cc([N+](=O)[O-])cc1,-2.6800001
O=C(O)CCCCCCCCC,-3.4449999
Clc1c(N)cc(OC)c(C(=O)NCCN(CC)CC)c1,-3.1760001
O=C(O)C1(O)c2c(-c3c1cccc3)cccc2,-1.965
O=C(NC1C=2C(c3c(OC)c(OC)c(OC)cc3CC1)=CC=C(O)C(=O)C=2)C,-1.808
O=C1C(O)=C(c2c(O)cc(O)cc2)Oc2c1c(O)cc(O)c2,-3.082
O=[N+]([O-])c1c(C)c(O)cc([N+](=O)[O-])c1,-4.1830001
O=C1C(O)=CC(C(C)C)=CC=C1,-2.1359999
Clc1c([N+](=O)[O-])ccc(OP(=S)(OC)OC)c1,-3.872
O=C(NC(=O)/C=C/C(=O)O)N,-1.92
Nc1ccncc1,-0.052999999
O=C(O)/C=C/C=C/C(=O)O,-2.852
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-2.3380001
O[C@@H]1CC=2C(C)(C3C(C4C(C)(C5C(C)C6(OC5C4)OCC(C)CC6)CC3)CC=2)CC1,-7.316999900000001
OCC(=C)C,0.43000001
O=C(NC1C(=O)N2C(C(=O)O)C(C)(C)SC12)COc1ccc(C)cc1,-3.155
O=[N+]([O-])c1cc(C(=O)C(=O)c2c(O)ccc([N+](=O)[O-])c2)c(O)cc1,-3.5209999
O=C(OCC)NCC(C)C,-0.76800001
BrCCO,0.903
C(CC(C)C)(C)(C)C,-4.670000099999998
ClC1CCCCC1,-2.375
O=C(OC)CC,-0.15000001
O=C(OCC(O)CO)CCC,-1.335
O=C(Oc1c2OC3C(OC(=O)C)C=CC4C53c2c(cc1)CC4N(C)CC5)C,-2.789
O=C(C(C)C)C(C)C,-1.3019999999999998
O=C(O)c1c(C(=O)O)nc[nH]1,-2.494
O=C(C(=O)c1ccccc1)C,-1.756
Cc1cc2c(cc(C)cc2)cc1,-4.8930001
Brc1c(Br)cccc1,-3.5
Brc1cc(C(=O)O)ccc1,-2.6989999
C(C)(C)=C1CC=C(C)CC1,-4.1570001
Clc1c(Cl)ccc(OCC(=O)O)c1,-2.6849999
O=C(NC(=O)C)N,-0.89499998
Oc1cc(N)ccc1,-0.60699999
C(=C)CCC=C,-2.687
[As]CC,-2.911
O=C1OC(c2ccccc2)(c2ccccc2)c2c1cccc2,-3.855
O=C(O)C(O)C,1.045
O=C(OCC)c1c(C(=O)c2ccccc2)cccc1,-3.405
O=[N+]([O-])c1c(OC)c([N+](=O)[O-])cc([N+](=O)[O-])c1,-3.085
O=C(OCC)C(=O)C(=O)OCC,0.51200002
O=[N+]([O-])c1c(C(=O)O)ccc([N+](=O)[O-])c1,-1.067
O=C(O)c1c(CO)cccc1,-1.551
Brc1c(O)ccc(Br)c1,-2.122
Cc1cscc1,-2.3900001
O=C(OCC)CCCCCCCC(=O)OCC,-2.99
S(SC)C,-1.497
ClC(CCC)C,-2.3599999
O=COC(C)C,-0.62900001
OCCCC(C)C,-1.1289999
O=[N+](OCCC)[O-],-1.5039999
ClCCCCCCC,-3.9960001
OCCCCCCCCCCCCCCC,-6.3460002
O=C(O)C1=CCCCC1,-1.256
O=C(O)CCCCN,0.93099999
[O-][n+]1ccccc1,1.022
O=Nc1c(C)n(-c2ccccc2)nc1C,-3.7349999
P(=O)(OC)(OC)C,0.90600002
Clc1c(OC)cccc1,-2.464
Fc1ccc(C(=O)CCCN2CCC(O)(c3ccc(F)cc3)CC2)cc1,-4.1750002
O=C(O)CCCCCCCCCCCCC(=O)O,-3.1110001
Cc1c2c(c3c(cc2)cccc3)ccc1,-5.8540001
O=[N+]([O-])c1c(O)ccc(-c2ccccc2)c1,-4.4099998
S(SCC(N)C(=O)O)CC(N)C(=O)O,-3.6819999
S=C(SCC)OC(C(=O)O)C,-1.429
O=NN1CCCC1,0.99900001
O=C(O)COc1ccc(C)cc1,-2.141
S=P(SCN1C(=O)SC(OC)=N1)(OC)OC,-3.2090001
O=[N+]([O-])c1c(Nc2ccccc2)ccc([N+](=O)[O-])c1,-3.8340001
[O-][n+]1ccc(C)cc1,0.96200001
S(C)c1nc(NCC)nc(NCC)n1,-2.6760001
Oc1cn(-c2ccccc2)nc1,-1.962
O=C(OCCCCCC)c1ccc(O)cc1,-3.9489999
C(C)c1nc(C)ccc1,-0.82300001
O=C1C(CC(C)C)(CC)C(=O)NC(=O)N1,-5.1420002
F[C@@]12[C@]3(C)C(=CC(=O)C=C3)CCC1C1[C@@](C)([C@@](O)(C(=O)COC(=O)C)[C@H](C)C1)CC2O,-4.9000001
O=C1c2c(NC)ccc(N)c2C(=O)c2c1cccc2,-5.638
C(N1CCOCC1)(c1ccccc1)(c1ccccc1)c1ccccc1,-7.217
O=C1C(C2=CCCCC2)CCCC1,-2.7739999
S(=O)(=O)(C(/C=N/OC(=O)NC)(C)C)C,-1.347
Brc1c(OC(=O)CCCCCCC)c(Br)cc(C#N)c1,-6.702000099999999
O=[N+]([O-])c1c(N/N=C/CCCO)ccc([N+](=O)[O-])c1,-2.826
Clc1cc2Nc3c(Sc2cc1)cc(OC)cc3,-4.9790001
Clc1nc(NC(C)C)nc(NCCCOC)n1,-3.335
O=C(O)c1oc(C)cc1,-0.8240000000000001
Clc1c(OCC(=O)OCCC)ccc(Cl)c1,-4.25
ClC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],-1.926
O=C(NCCO)CCCCC(=O)NCCO,0.412
Clc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-4.895
S(C(=O)N(CC(C)C)CC(C)C)CC,-3.684
Clc1c(-c2ccccc2)cccc1,-4.592
O=C(N(C)C)NC1CCCCCCC1,-2.2179999
C(CCCC)CCCc1ccccc1,-6.46
C(CCCC)(CCC)C,-6.0469999
S=P(SCC(=O)NC(C)C)(OCC)OCC,-2.0569999
Clc1c(C)ccc(NC(=O)C(CCC)C)c1,-4.4499998
ClCC(=O)N(CC)CC,-0.243
O=C(O)/C=C/c1cc2OCOc2cc1,-3.852
P(=O)(OCCCC)(OCCCC)C,-1.415
OCCN(CCO)c1ccc(N=Nc2ccccc2)cc1,-3.9579999
Cc1cc2c(c3c(cc2)cccc3)cc1,-5.8369999
Clc1c(OC)cc(Cl)c(OC)c1,-4.4130001
O=C(Nc1ccc(C(=O)C)cc1)C,-1.6230000000000002
O(C)c1nc(N(CC)CC)nc(NC(C)C)n1,-4.8889999
S(C#N)CC(=O)C,-0.21600001
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCO)ccc(NCCO)c12,-3.9419999
O=C(OCC(COC(=O)C(=C)C)(COC(=O)C(=C)C)CC)C(=C)C,-4.415
ClC(Cl)=C(c1c(Cl)cccc1)c1ccc(Cl)cc1,-6.3559999000000005
O=C1OC2C(O)(C(=C)C)C1C1(O)C(C)(C3(OC3)C3OC13)C2O,-1.42
O=C(OCCCCCCCCCCC)c1c(C(=O)OCCCCCCCCCCC)cccc1,-5.631
Cc1c(C)c2c(c3c1c1c(cc3)cccc1)cccc2,-7.011000200000002
Clc1c(N=Nc2c(C)cc(N(CCO)CCO)cc2)ccc([N+](=O)[O-])c1,-6.570000200000001
Brc1cc2Sc3c(Nc2cc1)cccc3,-6.112
O=[N+]([O-])c1ccc(OC(=O)C(C)(C)C)cc1,-6.571000099999999
S(CCOC(=O)C)CCOC(=O)C,-0.98000002
BrC=1C(=O)C(O)=C(Br)C(=O)C=1O,-2.313
BrC1=C(O)C(=O)C(Br)=CC=C1C(C)C,-4.4660001
BrC1=C(O)C(=O)C(Br)=CC=C1,-3.503
S(=O)(=O)(C)c1cc([N+](=O)[O-])c(N(CCC)CCC)c([N+](=O)[O-])c1,-5.7600002
S(=O)(=O)(N1CCCCC1)c1ccccc1,-2.5369999
O=C(O)c1c(OC)cc(C(=O)O)cc1,-1.992
O=C(O)C=1C(C)OC(C)CC=1,-0.7959999999999999
O=C1N(CCCCC)C(=O)CC1,-1.105
O=C(O)C(N(C)C)CCCC,0.493
O=C(OCCCCCCCC)C(O)C,-1.273
O(CC)C1CC1,-0.64099997
O=C(Nc1ncnc2[nH]cnc12)N,-2.7539999
O=C(O)CCN1C(=O)N(C)c2ncn(C)c2C1=O,-0.89700001
Clc1ccc(C(O)(C(=O)OC(C)C)c2ccc(Cl)cc2)cc1,-5.3540001
S(SP(=S)(OC)OC)P(=S)(OC)OC,-4.3969998
P(=O)(O)(O)CCC(=O)O,0.50099999
O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])COC(=O)c1c(C(=O)OCC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-])cccc1,-3.578000100000001
Clc1nc(NC(C)C)nc(N)n1,-1.768
S(=O)(=O)(CCC(=O)O)CCC(=O)O,-1.967
O=C(OC1C2(C)C3(C)C(OC(C42OC4)C1)C=C(C)C(=O)C3)/C=C\C,-2.9200001
P(=O)(O)(O)CN(CP(=O)(O)O)CP(=O)(O)O,0.52399999
O=C(O)CCCCCNC(=N)N,-2.3870001
O=[N+]([O-])c1c(C(=O)OC)c(C(=O)O)ccc1,-2.085
Clc1cc(Oc2ccc(Cl)cc2)ccc1,-4.77
Clc1ccc(Oc2ccccc2)cc1,-4.7930002
P(=O)(OCC)(CCCC)CCCC,-1.2
O=C(O)C(NC(=O)c1ccccc1)c1ccccc1,-2.2460001
O=[N+]([O-])c1c(NCC)c([N+](=O)[O-])cc([N+](=O)[O-])c1,-3.4089998999999995
Clc1cc2c(C)c3c(c4c(cc3)cccc4)cc2cc1,-7.467
OC(CN)c1ccccc1,-0.47600001
O=C(O)[C@@H]1[C@@H](O)C[C@]2(O)OC1C[C@@H](O[C@H]1[C@@H](O)[C@@H](N)[C@H](O)[C@@H](C)O1)/C=C/C=C/C=C/C=C/C[C@@H](C)OC(=O)/C=C/C1OC1C[C@H](O)C2,-2.211
O=C(OCc1cc(Cc2ccccc2)oc1)C1C(C)(C)C1C=C(C)C,-6.951000200000001
Clc1c(-c2c(Cl)cccc2)cccc1,-5.0809999
O=C(N(C)C)c1ccc(C(=O)N(C)C)cc1,0.266
O=C1NC=2C(=O)NC=NC=2N1,-2.9590001
ClC1(Cl)C2(Cl)C(Cl)=C(Cl)C1(Cl)C1C2CCC2C3(Cl)C(Cl)(Cl)C(Cl)(C(Cl)=C3Cl)C2CC1,-13.172
S=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,-1.999
OCC(CCC)(CC)CC,-2.421
Clc1c(-c2c(Cl)cccc2Cl)c(Cl)ccc1,-7.389999900000001
Clc1c(O)ccc(C(=O)OCC)c1,-3.2230000000000003
S(=O)(=O)(Nc1scnn1)c1ccc(N)cc1,-2.8680000000000003
S(=O)(=O)(N)c1ccc(S(=O)(=O)N)cc1,-2.5280001
O(C(C)(C)C)C(C)C,-2.3659999
O=C(OCCO)c1c(C(=O)O)cccc1,-1.482
O/N=C\1/C(=N/O)/CCCC/1C,-1.592
S=C(N/N=C/C=C/c1oc([N+](=O)[O-])cc1)N,-3.934
S(=O)(=O)(Nc1ncccc1)c1ccc(NC(=O)C)cc1,-3.716000100000001
Nc1c(N)nc2nc(N)nc(N)c2n1,-3.398
O=C(O)C(N)COC,0.65200001
Clc1c(Cl)ccc(N2C(=O)N(C)C(=O)O2)c1,-5.2410002
ClC(C(O)(C)C)C,-0.29300001
O=C1N=C(N)Nc2ncc(C(O)C(O)C)nc12,-2.5090001
O=[N+](OCC(=O)OCCC)[O-],-1.957
S(=O)(=O)(O)c1c2c(N=Nc3c4c(ccc3)cccc4)c(O)ccc2cc(S(=O)(=O)O)c1,-0.33899999
S=C(NC(=O)OC)Nc1c(NC(=S)NC(=O)OC)cccc1,-4.1100001000000015
Clc1cc(Cl)cc(C(=O)NC(C#C)(C)C)c1,-4.2319999
O=C1N(C)C=Nc2nccnc12,-1.0549999
O=[N+]([O-])c1c(OCC(=O)O)ccc([N+](=O)[O-])c1,-1.937
P(=O)(Oc1cc(C)cc(C)c1)(Oc1cc(C)cc(C)c1)Oc1cc(C)cc(C)c1,-5.664
O=C(NC(C(=O)O)C(CC)C)N,-2.095
