SMILES,LC50
CN(C)CCCN(CC(CS(=O)(=O)[O-])O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F.[Na+],4.83
C1=C(CN[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=CC=C1)[S]([O-])(=O)=O.[Na+],7.09
C1=C(CN[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=CC=C1)[S]([O-])(=O)=O.[Na+],5.1
C1=C(CN[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=CC=C1)[S]([O-])(=O)=O.[Na+],5.74
C1=C(CN[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=CC=C1)[S]([O-])(=O)=O.[Na+],6.3
C1=C(CN[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=CC=C1)[S]([O-])(=O)=O.[Na+],6.79
O=[S]([O-])(=O)C1(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F)C(F)(F)F.[K+],4.91
O=[S]([O-])(=O)C1(C(F)(C(F)(F)C(F)(F)C(F)(F)C1(F)F)C(F)(F)F)C(F)(F)F.[K+],5.43
C=O.C(N([S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC)C([O-])=O.C(N[S](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C([O-])=O.[K+].[K+].C(C)C,5.86
COc1ccc(C)cc1N,3.21
CCOc1ccc(N)cc1,3.24
CCOc1ccccc1N,3.34
C[N+](C)(C)c1ccccc1,3.0
CC/C=C\CCOCCC#N,3.71
O=C1CC2(CCCCC2)CN1,3.29
CN(C)CC1CCCCC1=O,2.55
CC1Cc2ccc(C)cc2C1=O,3.58
CCOCCOCCOCCO,1.12
CN(C)C12CC3CC(CC(C3)C1)C2,4.1
C1CCC(CC1)NC2CCCCC2,3.97
CCOc1ccc(cc1)N(C)C(C)=O,3.46
CNC1Cc2cc(c(cc12)OC)OC,3.38
CCNC(C)Cc1ccc(OC)cc1,3.46
CCCCCCCCN1CCCC1=O,4.14
CC1(C)CC(O)CC(C)(C)N1CCO,2.1
CCNCC(=O)Nc1c(C)cccc1C,3.3
CCOC(=O)/C=C/1CC[C@H]2C[C@@H]1C2(C)C,5.41
CC1(C)[C@H]2CC[C@]1(C)C(C2)OC(=O)C=C,5.43
CCCCC(CC)CO[P]([O-])([O-])=O,3.1
N=C(Nc1ccccc1)Nc2ccccc2,4.54
CC1(C)S[C@@H]2[C@H](N)C(=O)N2[C@H]1C(O)=O,2.47
OC(=O)CCC(=O)OCCOC(=O)C=C,4.38
COc1cc2CC(=O)NC=Cc2cc1OC,4.07
CC(CC1=CC(=CC(=O)O1)C)CC(C)(C)C,5.47
CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,5.48
CCCCC(CC)C1OCCN1CCCC,5.37
CCC(C)C(C)C(C)CCc1ccc(O)cc1,6.6
CC1CC=C(CCC=C(C)C)CC1(C)C(C)=O,5.04
CC1CC2=C(CC1(C)C(C)=O)C(C)(C)CCC2,4.57
CC1CC(=CCC1(C)C(C)=O)CCC=C(C)C,5.03
CCCCC(CC)COC(=O)c1ccccc1O,5.99
CCCCCCCCOc1ccccc1C(O)=O,5.84
CCCCCCCC(NCCCCCC(O)=O)C=O,4.9
CCCCCCCCCCCC(=O)N(C)CC(O)=O,4.86
C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4C=C[C@H]3[C@@H]1CC[C@@H]2O,4.5
COC(=O)c1ccc(C)cc1C2=NC(=O)C(C)(N2)C(C)C,5.63
CCOC(=O)CC(C)(OOC(C)(C)CC)OOC(C)(C)CC,5.18
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@H](C1)N=[N+]=[N-],4.21
Cc1cc(c(c(c1C(=O)CCCCCCCCCO)O)OC)OC,5.79
CCCCOCCOCCOCc1cc2OCOc2cc1CCC,4.96
COC(=O)[C@@H](C)O,2.65
CCOC(=O)OC,3.32
COCC(C)OC(C)=O,3.11
CCOCCOC(C)=O,3.31
CCCOC(=O)[C@H](C)O,2.98
COC(C)COC(C)=O,3.43
CCCCOC(=O)CO,3.1
CC(=O)CC(C)(C)NC(=O)C=C,4.0
CC(C)CC1(C)OCC(CO)O1,3.43
CC(C)(C)OOC(=O)C(C)(C)C,3.57
OC(=O)CCCCCCCC(O)=O,2.78
CCCC(CCC)(C(O)=O)C(O)=O,3.42
CO[C@@H]1O[C@H](C)[C@H]2OC(C)(C)O[C@@H]12,3.15
OC(=O)CCCCCCCCC(O)=O,3.26
C(CCOCC1CO1)COCC2CO2,2.31
CC(C)OC(=O)CCC(=O)OC(C)C,3.52
CC(C)C(=O)OCCOc1ccccc1,3.9
COCCc1ccc(OCC2CO2)cc1,3.13
CCOC(=O)[C@H](O)CCc1ccccc1,3.64
[NH3+][C@H]1[C@H]2SCC(=C(N2C1=O)C([O-])=O)C=C,2.62
COC(=O)CCCCCCCCC(=O)OC,4.17
C(CCCOCC1CO1)CCOCC2CO2,2.16
CCCCOCCOCCOC(=O)C(C)=C,3.89
CC(=O)OCCOCCOCCOC(C)=O,2.9
CCC(C)(C)OOC(=O)CC(C)CC(C)(C)C,5.75
C=CCOC(=O)c1ccccc1C(=O)OCC=C,5.04
FC1(F)Oc2cccc(c2O1)c3c[nH]cc3C#N,5.78
O=C(OCC1CCC2OC2C1)C3CCC4OC4C3,3.6
CCCCOC(=O)CCCCC(=O)OCCCC,4.79
CCCC(C)C(CC)(C(=O)OCC)C(=O)OCC,5.8
CCCCC(CC)COC(=O)OOC(C)(C)CC,5.62
CCCCCCCC(=O)c1ccc(O)c(c1)C(O)=O,5.89
COC(=O)c1cc(cc(c1)[S](O)(=O)=O)C(=O)OC,3.39
CC(C)(C)CCCCC1(OO1)C(=O)OC(C)(C)CC(C)(C)C,5.8
CCCCCCCCCc1ccc(OCCOCC(O)=O)cc1,5.76
CC(=O)OCC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)Cc3ccccc3)SC1)C(=O)O,4.61
CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)N)SC1)C(=O)OCOC(=O)C(C)(C)C,5.36
Cn1c(nnn1)SCC2=C(N3[C@@H]([C@@H](C3=O)NC(=O)CS/C=C\C#N)SC2)C(=O)O,3.77
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N=CN3CCCCCC3)C(=O)O)C,4.5
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](c3ccccc3)N=C)C(=O)O)C,4.94
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)CSCC=C)C(=O)O)C,4.09
CC(=O)OCOC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)CC3=CC=CC=C3)(C)C,5.49
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)C(NC3(C)C)c4ccccc4)C(=O)O)C,5.47
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C(C)(C)Oc3ccccc3)C(=O)O)C,5.09
CCN(CC)CCOC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)c3c(cccc3OC)OC)(C)C,5.99
CCCCSCC(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O,4.18
CCCCCCCC(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2)(C)C)C(=O)O,4.66
Cc1cc(c(cc1Cc2c[nH]c(=N)[nH]c2=N)OC)OC,4.72
C[C@H]1CCC/C=C/[C@@H]2C[C@@H](C[C@H]2[C@@H](/C=C/C(=O)O1)O)O,5.01
C[C@@H]1C[C@H]2CC[C@H](O2)[C@@H](C(=O)O[C@H](C[C@@H]3CC[C@@H](O3)[C@H](C(=O)O[C@@H](C[C@H]4CC[C@H](O4)[C@@H](C(=O)O[C@H](C[C@@H]5CC[C@@H](O5)[C@H](C(=O)O1)C)C)C)C)C)C)C,5.39
C[C@@H]1CCOC(=O)/C=C/C=C\C(=O)O[C@@H]2C[C@@H]3[C@]4([C@]2([C@]5(CCC(=C[C@H]5O3)C)COC(=O)[C@H]1O)C)CO4,5.6
C[C@@H]1CCO[C@H](/C=C/C=C\C(=O)O[C@@H]2C[C@@H]3C4([C@]2([C@]5(CCC(=C[C@H]5O3)C)COC(=O)[C@H]1O)C)CO4)[C@@H](C)O,5.32
CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@H](/C=C/C=C\C(=O)O[C@H]4[C@]3(C5(CO5)[C@@H](C4)O2)C)[C@@H](C)O)\C,5.62
CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C/4\CCO[C@]([C@@H]4O)(/C=C/C=C\C(=O)O[C@H]5[C@]3([C@@]6(CO6)[C@@H](C5)O2)C)[C@H](C)O,3.89
CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCOC(=O)/C=C/C=C\C(=O)O[C@H]4[C@]3(C5(CO5)[C@@H](C4)O2)C)\C,5.18
c1nc(c2c(n1)n(cn2)[C@H]3[C@@H](C[C@H](O3)CO)O)N,2.75
C[C@H](N)C(=O)N[C@@H](C)[P](O)(O)=O,2.9
c1cc2c(cccc2Cl)c(c1)S(=O)(=O)NCCCCCCN,4.59
COc1ccc(C[C@@H]2NC[C@@H](O)[C@@H]2OC(C)=O)cc1,3.8
C[C@@H]1CCC(=O)[C@@H]([C@@]1(C)/C=C/C(=C/CC2=C(C(=C(C(=C2O)Cl)C)C=O)O)/C)C,6.2
c1c(cc(c(c1Sc2cc(cc(c2O)Cl)Cl)O)Cl)Cl,5.81
COc1cc(nc(c1)c2ccccn2)/C=N/O,3.74
c1cc(ccc1C(=N)N)N/N=N/c2ccc(cc2)C(=N)N,3.56
CC(=CC[C@@H]1[C@@](O1)(C)[C@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)/C=C/C=C/C=C/C=C/C(=O)O)OC)C,6.57
CCCCc1ccc(nc1)C(=O)O,3.62
C[C@@H]1CC(=O)C=C([C@]12C(=O)c3c(cc(c(c3O2)Cl)OC)OC)OC,6.38
C=CCc1ccc(c(c1)c2ccc(c(c2)CC=C)O)O,5.89
c1cc(c(c(c1)Cl)[N+](=O)[O-])c2c[nH]cc2Cl,6.34
c1ccc(cc1)CN=C=S,4.2
CC(C)(C)CC(C)(C)c1ccc(c(c1)Cc2ccc(cc2Cl)Cl)O,6.83
c1cc(c(cc1N)O)C(=O)NN,2.79
COc1ccc(cc1)/C=C/NC=O,4.33
COc1ncc(c(n1)N)CO,3.01
CC1=C(C(=O)C(=C(C1=O)OC)OC)C,3.96
COC1=C([C@@H]([C@@](C=C1Br)(CC#N)O)O)Br,3.94
c1cc(c(cc1Br)C(=O)NO)O,4.4
CCN(CC)CCOC(=O)c1cccc(c1O)c2ccccc2,5.89
C/C(=C/C=C/c1ccccc1)/C(=C\OC)/C(=O)OC,5.96
CC1=CC(=C(C=C1C)O)C2CC3CCC2(C3(C)C)C,6.87
Cc1c(=O)c(c(oc1C2C/C(=C/C(=C/c3ccc(cc3)[N+](=O)[O-])/C)/CO2)OC)C,6.64
CC1C(OC(=O)C1(C)C(=O)C)OC(=O)C,3.54
C[C@H]1c2c[nH]c3c2c(ccc3)S[C@H]1C(=O)O,5.13
CC1=C(C(CCC1)(C)C)CC/C(=C/CCC2C=C[C@@H](OC2O)C3=CC(=O)OC3O)/C,5.64
CC1C(C(=O)C(=C(C1=O)OC)OC)C,3.82
NC(COC(=O)C=[N+]=[N-])C(O)=O,4.31
C(CC(=O)C=[N+]=[N-])[C@@H](C(=O)O)N,3.0
c1cnc([nH]1)[N+](=O)[O-],3.34
CN1C(=O)[C@]23CC4=CC=C[C@@H]([C@H]4N2C(=O)[C@]1(SS3)CO)O,2.88
CC(=O)Nc1c-2sscc2n(c1=O)C,4.45
CCC(=O)Nc1c-2sscc2n(c1=O)C,4.6
C1C(=O)NC(S1)CCCCCC(=O)O,3.48
C1C=C2C(=CC(=O)O2)C(O1)O,2.82
COC(=O)N/N=C/C1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-],4.99
c1ccc2c(c1)n(cc[n+]2=O)[O-],3.3
c1ccc2c(c1)[n+](cc([n+]2[O-])/C=N/NC(=O)CC#N)[O-],4.47
COc1cccc2c1[n+](c3cccc(c3[n+]2[O-])O)[O-],4.8
CC/C(=C(\c1ccccc1)/c2ccc(cc2)OCCN(C)C)/c3ccc(cc3)O,6.39
CCn1cc(c(=O)c2c1cc(cc2)c3ccncc3)C(=O)O,4.73
COn1cc(c(=O)c2c1cc3c(c2)OCO3)C(=O)O,4.92
CO/N=C/1\CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,5.64
CNn1cc(c(=O)c2c1cc(c(c2)F)N3CCN(CC3)C)C(=O)O,4.37
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,3.66
Cc1ccc(cc1)S(=O)(=O)N(Cl)Cl,4.53
c1cc(ccc1N)S(=O)(=O)Nc2ccc(cc2)S(=O)(=O)N,2.69
CCn1ccc(nc1=O)NS(=O)(=O)c2ccc(cc2)N,3.2
Cc1c(noc1N(C(=O)C)S(=O)(=O)c2ccc(cc2)N)C,4.19
c1ccc(cc1)CNc2ccc(cc2)S(=O)(=O)N,3.06
Cc1nc(cc(n1)OC)NS(=O)(=O)c2ccc(cc2)N,3.31
Cc1cc(sn1)NS(=O)(=O)c2ccc(cc2)N,3.67
Cc1c(c(nc(n1)NS(=O)(=O)c2ccc(cc2)N)C)Br,4.29
c1cc(ccc1N)S(=O)(=O)Nc2cnccn2,3.63
Cc1csc(n1)NS(=O)(=O)c2ccc(cc2)N,3.66
CCc1nc(nc(n1)NS(=O)(=O)c2ccc(cc2)N)CC,3.33
c1cc(ccc1/N=N/c2c(cc(cc2N)N)C(=O)O)S(=O)(=O)N,3.95
CC(=O)N(c1c(nccn1)OC)S(=O)(=O)c2ccc(cc2)N,3.11
Cc1cc(nc(n1)C)NS(=O)(=O)c2ccc(cc2)NC=O,3.14
c1cc(ccc1N)S(=O)(=O)Nc2ccc(c(c2)O)C(=O)O,4.04
Cc1cc(nc(n1)NS(=O)(=O)c2ccc(cc2)N=Nc3ccc(c(c3)C(=O)O)O)C,3.83
CNS(=O)(=O)c1ccc(cc1)NS(=O)(=O)c2ccc(cc2)N,2.79
CC(=O)Nc1ccc(cc1)S(=O)(=O)N,2.71
CCOC(C)OCC\C=C\CC,3.9
CCOC(C)OCC,2.46
CC(OCCc1ccccc1)OCCc2ccccc2,5.12
CCCOC(C)OCCC,2.81
CCCCCCOC(C)OCC,4.08
CCOC(C)Oc1ccc(\C=C\C)cc1OC,5.49
CCOC(C)OC(C)(CCC=C(C)C)C=C,4.68
CCOC(C)OCCc1ccccc1,3.74
CCCOC(C)OCCc1ccccc1,4.15
CC(O)C(C)=O,2.2
CC(=O)CCC(C)=O,2.14
CC(C1OCCO1)c2ccccc2,3.77
CC(=O)C1CCCC1=O,2.24
CCCC(CCOC(C)=O)C(C)CC,5.69
COc1ccc(CC=C)cc1,3.92
CCCC(=O)OCC=C,4.6
C=CCOC(=O)\C=C\c1ccccc1,5.14
C=CCOC(=O)COC1CCCCC1,4.35
COC(C)Oc1ccc(CC=C)cc1OC,4.92
CC1=CCCC(C)(C)C1\C=C\C(=O)CCC=C,6.0
CC(C)CCOCC(=O)OCC=C,4.77
CC(C)CC(=O)OCC=C,4.73
CCC(C)COCC(=O)OCC=C,4.69
CCCCCCCCC(=O)OCC=C,5.25
CCCCCCCC(=O)OCC=C,4.81
CCCCCC#CC(=O)OCC=C,5.91
COc1ccccc1OCC=C,4.04
C=CCOCCc1ccccc1,3.97
C=CCOC(=O)COc1ccccc1,4.52
C=CCOC(=O)Cc1ccccc1,4.46
CCC(=O)OCC=C,4.29
CCC(C)(C)CCCC(=O)OCC=C,5.29
CC(CC(=O)OCC=C)CC(C)(C)C,5.29
CCCCCOC(=O)c1ccccc1,4.84
CCCCCOC(=O)CCC,3.93
CCCCC\C(C=Nc1ccccc1C(=O)OC)=C/c2ccccc2,7.04
CCCCC\C(=C/c1ccccc1)C(OCC)OCC,6.63
CCCCC\C(=C/c1ccccc1)C(OC)OC,5.65
CCCCCOC(=O)\C=C\c1ccccc1,5.48
CCCCCC(OC(C)=O)\C=C\c1ccccc1,6.35
CCC(C)(C)C1CCC(O)CC1,4.28
CCC(C)(C)C1CCCCC1OC(C)=O,5.07
CCCCCC1CCCC1=O,3.95
CCCCCC1C(CCC1=O)CC(C)=O,4.14
CCCCCC(=O)CC,3.28
CCCCCOC=O,4.13
CCCCCc1occc1,4.49
CCCCCOC(=O)CCCCC,4.77
CCCCCOC(=O)C(C)C,4.07
CCCCCOc1ccc(\C=C\C)cc1OC,6.08
CCCCCOC(=O)CC(C)C,4.48
CCCCCCCC(=O)OCCCCC,5.81
CCC(C)(C)C1CCC(=O)CC1,4.28
CCCCCOC(=O)Cc1ccccc1,4.88
CCCCCOC(=O)c1ccccc1O,5.04
CCCCCOC(=O)CCCC,4.25
CCCCCC(OC(C)=O)C=C,4.74
COc1ccccc1C=O,3.86
CCOC(OCC)c1ccc(OC)cc1,3.7
COc1ccc(cc1)C#N,3.24
COc1ccccc1COC(C)=O,3.57
COc1ccc(COC(C)=O)cc1,3.5
COc1ccccc1CO,2.98
CCCC(=O)OCc1ccc(OC)cc1,3.79
COc1ccc(COC=O)cc1,3.65
COc1ccc(COC(=O)C(C)C)cc1,3.89
COc1ccc(CC(C)=O)cc1,3.28
COc1ccc(COC(=O)Cc2ccccc2)cc1,4.3
CCC(=O)OCc1ccc(OC)cc1,3.51
CCC(C=O)c1cccc(CC)c1,4.62
CC(C)c1cccc(CC=O)c1,4.42
COC(OC)c1ccccc1,3.59
OCC(O)C(/O)=C/c1ccccc1,3.66
CC1COC(O1)c2ccccc2,3.99
OC(c1ccccc1)c2ccccc2,4.21
CC(=O)CC(=O)OCc1ccccc1,3.92
CCCC(=O)OCc1ccccc1,3.96
O=COCc1ccccc1,3.85
CCCCCC(CO)Cc1ccccc1,5.23
CC(C)CCOCc1ccccc1,4.5
CC(C)C(=O)OCc1ccccc1,4.06
COc1cc(\C=C/C)ccc1OCc2ccccc2,5.6
CC(C)CC(=O)OCc1ccccc1,4.56
CCCCCCCCCCCC(=O)OCc1ccccc1,6.94
COCc1ccccc1,3.44
CCCCCCCC(=O)OCc1ccccc1,5.41
O=C(Cc1ccccc1)OCc2ccccc2,4.42
C\C=C(/C)C(=O)OCc1ccccc1,4.52
CCCCC(=O)OCc1ccccc1,4.42
C/C(=N/O)C1CC2CC1C=C2,3.95
O=C1CCCC1C2CCCC2,3.7
C/C=C/C(=O)OC1CCCC1C2CCCC2,5.82
CC(C)=CCC\C(C)=C/1CCC(=CC1)C,5.7
CC(C)CC(=O)OC1C(C)(C)C2CCC1(C)C2,5.37
CC1(C)C2CCC1(C)C(=O)C2Br,3.55
Br\C=C\c1ccccc1,5.06
C\C=C\C=C1/C(=CC(=O)CC1(C)C)C,4.5
C/C=C/COC(=O)COCCC(C)C,5.18
C=CCCC(=O)c1ccccc1,4.44
CC(=O)c1ccc(cc1)C(C)(C)C,4.31
CCCCOC(=O)C(/C)=C\C,4.75
CCCCOC(=O)c1ccccc1N,4.43
CCCCOC(=O)c1ccccc1,4.53
CCCCOC(=O)CCC,4.02
CCCCOC(=O)C(C)OC(=O)CCC,4.44
CCCC\C(C=O)=C/c1ccccc1,5.34
CCCCOC(=O)/C=C/c1ccccc1,5.34
CC(C)(C)C1CCC(CC1)C=O,4.91
CC(C)(C)C1CCCCC1O,3.8
CCC(C)C1CCCCC1=O,4.0
CC(C)(C)C1CCCCC1=O,3.84
CC(=O)OC1CCCC(C1)C(C)(C)C,4.81
CCOC(=O)OC1CCCCC1C(C)(C)C,5.11
CCC(=O)OC1CCCCC1C(C)(C)C,4.88
CCCCC1OC(C)CC(=C1)C,4.29
CCCCC(=O)CC,2.73
CCCCOC=O,4.14
CCCCCC(=O)OCCCC,4.27
COc1ccc(OC)c(c1)C(C)(C)C,4.45
CCC\C=C/1OC(=O)c2ccccc12,5.14
CCCCOC(=O)C(C)C,3.83
CCCCOC(=O)C(C)CCC,4.24
CCC(C)SC(=O)CC(C)C,4.67
CCC(C)SC(=O)C=C(C)C,4.87
CCCCOC(=O)CC(C)C,4.45
CCC(C)c1nccnc1OC,3.12
CCCCOC(=O)C(C)CC,4.12
CC1CCC(O)C(C1)C(C)(C)C,4.23
CC1CCC(OC(C)=O)C(C1)C(C)(C)C,5.1
COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)(C)C,6.55
CCCCc1cc(ccc1C)C(C)=O,4.92
CCCCc1ncsc1C,4.86
CCCCCCCC(=O)OCCCC,5.43
CCCCC1CCCCC(=O)O1,3.89
CCCCOCCc1ccccc1,4.38
CCCCOC(=O)Cc1ccccc1,4.54
CC(=O)Oc1ccc(cc1)C(C)(C)C,4.37
CC(C)(C)c1ccc(CC#N)cc1,4.33
CC(Cc1cccc(c1)C(C)(C)C)C=O,5.01
CCCCC1OC(=O)c2ccccc12,4.82
CCCCOC(=O)CC,3.49
CCCCc1ccc2ncccc2c1,5.01
CCC(C)c1ccc2ncccc2c1,5.07
CCC(C)c1cccc2cccnc12,4.87
CC(C)(C)c1cccc2ncccc12,4.74
CCCCOC(=O)c1ccccc1O,4.58
CCCCOC(=O)CCCCCCCCC=C,5.97
CCCC(=O)c1ccccc1,3.86
CC(C)=CCCC(=C)C1CCC(=CC1)CCC=C(C)C,6.65
CC(=O)C1CC2C(C=C1C)C2(C)C,4.43
CC(=C)C1CC=C(C)C(O)C1,3.68
CC(=C)C1CC2OC2(C)C(=O)C1,2.96
CCC(=O)OC1CC(CC=C1C)C(C)=C,4.39
CC(=O)OC1CCC(=C)C2CC(C)(C)C2C/C=C1/C,6.24
CC1(C)CC2C1CCC3(C)OC3CCC2=C,5.62
C[C@@H]1CC[C@H]2C(C)(C)C3C[C@@]12CC=C3C,6.24
CC1CCC2C(C)(C)C3CC12CC4OC34C,5.32
CC1CCC2C(C)(C)C3CC12CC(O)C3=C,5.22
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3CC12C(=O)C=C3C,5.05
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC=C3COC(C)=O,5.83
C[C@@H]1CC[C@H]2C(C)(C)C3CC12CCC3(C)OC(C)=O,5.82
C[C@@H]1CC[C@H]2C(C)(C)[C@H]3C[C@@]12CC[C@@]3(C)OC=O,5.9
CCCC1C2CC(C=C2)C1C=O,5.17
COC(OC)/C=C/c1ccccc1,4.47
COC(=O)c1ccccc1N=C\C=C\c2ccccc2,5.15
CC(=O)OC\C=C\c1ccccc1,4.67
O=C(OC/C=C/c1ccccc1)c2ccccc2,5.23
CCCC(=O)OC/C=C/c1ccccc1,5.05
O=COC\C=C\c1ccccc1,4.89
CC(C)C(=O)OC\C=C\c1ccccc1,4.92
CC(C)CC(=O)OC\C=C\c1ccccc1,5.42
O=C(Cc1ccccc1)OC/C=C/c2ccccc2,5.48
CCC(=O)OC/C=C/c1ccccc1,4.77
C\C=C(/C)C(=O)OC/C=C/c1ccccc1,5.43
CCOC(OCC)\C=C(C)\CCC=C(C)C,4.91
COC(OC)\C=C(C)\CCC=C(C)C,4.26
CC(C)=CCC/C(C)=C/C1OCCO1,4.6
COC(=O)c1ccccc1N=C\C=C(C)\CCC=C(C)C,6.22
COC(CC(C)CCC=C(C)C)OC,4.7
CC(CCC=C(C)C)CC(O)=O,4.28
CC(CCOC(=O)c1ccccc1)CCC=C(C)C,6.54
CCCC(=O)OCCC(C)CCC=C(C)C,5.5
C/C=C/C(=O)OCCC(C)CCC=C(C)C,5.92
CCOCCC(C)CCC=C(C)C,4.93
CCOC(=O)C(=O)OCCC(C)CCC=C(C)C,5.56
CC(CCOC=O)CCC=C(C)C,5.19
CC(CCOC(=O)C(C)C)CCC=C(C)C,5.48
CC(CCOC(=O)C=C(C)C)CCC=C(C)C,5.93
CC(CCOCC=O)CCC=C(C)C,5.11
CCC(=O)OCCC(C)CCC=C(C)C,5.12
CC(CCOC(=O)Cc1ccccc1)CCC=C(C)C,6.65
CC(C)=CCC/C(C)=C/CC1CCCC1=O,5.11
O=C1CCCCCCC\C=C/CCCCCCC1,5.48
CC(=O)Oc1cccc(C)c1,3.56
CC(=O)Oc1ccccc1C,3.6
Cc1ccc(CO)cc1,3.21
Cc1ccc(OC(=O)c2ccccc2)cc1,4.7
Cc1ccccc1CCO,3.64
Cc1cccc(CCO)c1,3.56
Cc1ccc(CCO)cc1,3.58
CC(C)C(=O)Oc1ccc(C)cc1,4.34
CC(C)CC(=O)Oc1ccc(C)cc1,5.0
CC(C)=CC(=O)Oc1ccc(C)cc1,5.0
CCCCCCCC(=O)Oc1ccc(C)cc1,6.01
Cc1ccc(OC(=O)CC(=O)c2ccccc2)cc1,4.49
COC(COc1ccc(C)cc1)OC,3.46
CC(=O)OCCOc1ccc(C)cc1,3.49
Cc1cccc(OC(=O)Cc2ccccc2)c1,4.39
Cc1ccc(OC(=O)Cc2ccccc2)cc1,4.28
Cc1ccc(CCC=O)cc1,3.92
COC(Cc1ccc(C)cc1)OC,3.71
CCC(=O)Oc1ccc(C)cc1,3.84
Cc1ccc(OC(=O)c2ccccc2O)cc1,5.36
CC(C)c1ccc(CCC=O)cc1,4.52
CC(C)c1ccc(CO)cc1,3.95
CC(C)c1ccc(COC(C)=O)cc1,4.38
CC(C)c1ccc(cc1)C#N,3.9
CCOC(OCC)C(C)Cc1ccc(cc1)C(C)C,5.83
CC(C)c1ccc(CC(C)C2OCCO2)cc1,4.99
COC(=O)c1ccccc1N=CC(C)Cc2ccc(cc2)C(C)C,6.2
CC(C)Cc1ccc(CC(C)C=O)cc1,5.11
COC1(CCCCCCCCCCC1)OC,5.57
CC(=O)OC1CCCCCCCCCCC1,5.9
O=COC1CCCCCCCCCCC1,5.62
O=C1CCCCCCCCCC\C=C/CCC1,5.63
O=C1CCCCCCC/C=C/CCCCCC1,5.64
CCOC1(CCCCC1)OCC,3.73
O=C1CCCCC1C2=CCCCC2,3.9
CC(=O)OC1CCCCC1,3.77
CCCC(=O)OC1CCCCC1,4.4
C/C=C/C(=O)OC1CCCCC1,4.66
O=C1CCCCC1C2CCCCC2,4.18
O=C(CC1CCC=C1)OC2CCCCC2,4.88
CC(O)C1CCCCC1,3.31
OCCC1CCCCC1,3.37
CC(=O)OCCC1CCCCC1,4.38
CCCC(=O)OC(C)C1CCCCC1,4.76
C/C=C/C(=O)OC(C)C1CCCCC1,4.94
O=C1CCCC[C]1=[C]2CC[CH2]CC2,3.85
CC(C)CC(=O)OC1CCCCC1,4.6
CC(=O)CC(C)(C)C1CCCCC1,4.92
C1CCC(CC1)OCCc2ccccc2,4.75
O=C(Cc1ccccc1)OC2CCCCC2,4.88
CC(CO)C1CCCCC1,3.68
COC(=O)OC1CCCCCCC1,4.15
O=C1CCCCCCCCCCCCCC1,5.5
O=C1CCCCCCCCCC\C=C/CC1,5.63
CCCCC1COC2(CCCC2)O1,3.78
O=C1CCCCCCCCCCCCC1,5.56
CCCCC/C=C/C=C/C=O,4.99
C1CCCCCc2ncoc2CCCC1,5.05
